customer_id,tenure_months,monthly_spend,support_tickets,region,plan_type,satisfaction_score,contract_length_months,churned
CUST-01829,13,10.0,0,AMER,basic,3.61,12,0
CUST-01830,49,54.74,1,APAC,pro,8.45,24,0
CUST-01831,3,74.44,0,LATAM,enterprise,5.38,12,1
CUST-01832,16,113.8,1,LATAM,basic,7.0,12,0
CUST-01833,61,,0,AMER,enterprise,5.49,12,0
CUST-01834,23,113.41,1,APAC,basic,7.61,24,1
CUST-01835,70,88.48,1,EMEA,enterprise,6.96,12,0
CUST-01836,60,126.9,1,EMEA,basic,8.51,12,0
CUST-01837,18,76.72,0,AMER,basic,7.26,12,1
CUST-01838,66,117.89,1,AMER,pro,7.83,24,0
CUST-01839,62,91.13,5,EMEA,enterprise,9.2,1,0
CUST-01840,70,240.62,2,LATAM,pro,7.9,12,0
CUST-01841,29,156.76,1,EMEA,pro,6.78,12,0
CUST-01842,65,82.42,2,LATAM,basic,9.13,24,0
CUST-01843,23,75.14,1,APAC,enterprise,6.82,12,0
CUST-01844,26,100.28,3,AMER,pro,7.71,12,1
CUST-01845,36,45.98,0,LATAM,pro,6.46,1,0
CUST-01846,26,87.13,2,AMER,basic,5.87,12,0
CUST-01847,1,86.78,1,AMER,enterprise,1.87,1,1
CUST-01848,51,159.78,1,EMEA,pro,8.2,1,0
CUST-01849,32,100.8,0,LATAM,pro,5.03,12,0
CUST-01850,59,84.43,1,AMER,basic,8.27,1,0
CUST-01851,15,59.68,4,AMER,basic,10.0,12,0
CUST-01852,17,67.05,0,AMER,basic,4.75,1,0
CUST-01853,51,,4,AMER,basic,8.52,1,0
CUST-01854,50,110.32,1,EMEA,pro,6.85,12,0
CUST-01855,36,171.04,3,EMEA,basic,7.79,12,0
CUST-01856,43,91.69,1,EMEA,basic,4.96,12,0
CUST-01857,62,167.66,3,AMER,basic,7.06,24,0
CUST-01858,63,131.57,2,EMEA,pro,7.28,1,0
CUST-01859,64,119.79,2,EMEA,basic,9.46,24,0
CUST-01860,71,29.63,0,LATAM,pro,10.0,1,0
CUST-01861,23,,6,AMER,basic,7.55,1,0
CUST-01862,57,153.36,1,EMEA,pro,6.39,1,1
CUST-01863,20,182.9,0,EMEA,basic,10.0,12,0
CUST-01864,62,129.29,1,APAC,basic,6.83,1,0
CUST-01865,67,154.31,2,EMEA,pro,6.92,1,0
CUST-01866,32,101.65,1,LATAM,pro,7.19,12,1
CUST-01867,36,103.29,1,EMEA,pro,7.81,12,1
CUST-01868,9,90.17,0,AMER,pro,8.23,1,0
CUST-01869,7,163.86,1,EMEA,pro,6.03,12,0
CUST-01870,15,135.43,0,APAC,basic,6.83,12,0
CUST-01871,4,109.46,1,AMER,basic,10.0,24,0
CUST-01872,29,105.22,2,LATAM,basic,9.76,12,0
CUST-01873,71,145.04,0,EMEA,basic,7.78,12,0
CUST-01874,51,134.54,1,LATAM,pro,7.49,24,0
CUST-01875,42,82.56,2,AMER,enterprise,6.63,1,0
CUST-01876,52,197.22,0,APAC,enterprise,8.78,12,0
CUST-01877,4,131.57,1,EMEA,pro,6.14,12,1
CUST-01878,47,120.47,2,AMER,pro,7.24,12,0
CUST-01879,37,186.48,1,EMEA,basic,6.24,1,0
CUST-01880,9,166.08,1,AMER,pro,5.96,1,0
CUST-01881,36,116.04,0,AMER,basic,7.09,1,0
CUST-01882,48,144.12,3,APAC,enterprise,7.03,24,0
CUST-01883,31,71.85,2,EMEA,basic,6.03,1,0
CUST-01884,66,91.16,1,AMER,basic,6.92,1,0
CUST-01885,68,18.29,2,AMER,basic,7.14,24,0
CUST-01886,26,174.92,2,AMER,basic,6.22,1,0
CUST-01887,68,34.57,1,AMER,pro,5.91,12,0
CUST-01888,18,150.66,1,EMEA,basic,6.79,24,0
CUST-01889,9,82.62,1,AMER,basic,8.23,12,0
CUST-01890,47,75.95,1,AMER,basic,8.92,1,0
CUST-01891,11,111.22,3,EMEA,enterprise,7.35,12,1
CUST-01892,23,131.99,2,APAC,enterprise,6.57,12,0
CUST-01893,29,147.54,0,APAC,basic,6.98,1,0
CUST-01894,49,199.72,2,LATAM,enterprise,10.0,1,0
CUST-01895,60,136.14,3,AMER,basic,8.59,12,0
CUST-01896,64,159.65,2,AMER,basic,5.4,1,0
CUST-01897,45,93.07,0,APAC,pro,6.94,12,0
CUST-01898,69,152.12,1,EMEA,basic,6.12,1,0
CUST-01899,52,126.9,1,AMER,enterprise,6.41,1,0
CUST-01900,63,99.16,1,EMEA,enterprise,4.15,12,0
CUST-01901,41,115.68,1,LATAM,basic,7.08,12,1
CUST-01902,9,117.21,2,APAC,basic,4.71,1,1
CUST-01903,15,128.6,0,LATAM,basic,6.02,24,0
CUST-01904,30,138.06,3,EMEA,enterprise,9.63,12,0
CUST-01905,59,97.1,0,AMER,enterprise,8.74,1,0
CUST-01906,30,86.67,0,EMEA,basic,,1,0
CUST-01907,1,153.64,1,AMER,enterprise,5.26,12,1
CUST-01908,31,43.66,2,AMER,pro,5.47,1,0
CUST-01909,50,92.18,1,AMER,basic,3.8,1,0
CUST-01910,71,189.87,3,AMER,basic,5.35,24,0
CUST-01911,14,10.0,2,AMER,enterprise,6.57,24,0
CUST-01912,23,88.81,0,AMER,basic,,12,0
CUST-01913,34,150.95,2,EMEA,basic,8.33,12,0
CUST-01914,35,45.74,3,EMEA,basic,,1,1
CUST-01915,70,236.92,2,AMER,basic,6.12,1,0
CUST-01916,29,10.0,1,APAC,pro,10.0,1,0
CUST-01917,39,184.65,1,APAC,pro,8.24,12,0
CUST-01918,18,190.08,2,LATAM,basic,,1,0
CUST-01919,5,161.24,0,AMER,basic,10.0,1,0
CUST-01920,28,110.03,0,APAC,pro,9.28,24,0
CUST-01921,31,136.07,0,EMEA,basic,5.82,1,0
CUST-01922,13,79.62,4,APAC,basic,,24,0
CUST-01923,47,156.42,2,LATAM,enterprise,6.28,12,0
CUST-01924,24,69.61,0,AMER,basic,4.57,12,1
CUST-01925,5,107.68,1,APAC,enterprise,10.0,1,0
CUST-01926,39,164.83,1,APAC,pro,,12,0
CUST-01927,18,69.86,1,EMEA,basic,4.85,12,1
CUST-01928,52,103.61,0,EMEA,basic,7.88,12,0
CUST-01929,2,127.39,3,EMEA,basic,4.22,24,0
CUST-01930,55,59.62,4,AMER,enterprise,8.88,12,0
CUST-01931,39,172.4,0,APAC,pro,6.94,1,0
CUST-01932,52,135.33,1,EMEA,basic,6.53,24,0
CUST-01933,28,51.8,0,EMEA,pro,9.19,12,0
CUST-01934,63,117.89,2,APAC,basic,7.05,12,0
CUST-01935,36,85.11,0,AMER,enterprise,6.59,12,0
CUST-01936,71,90.41,0,AMER,basic,8.6,12,0
CUST-01937,22,123.45,2,AMER,basic,6.51,12,0
CUST-01938,61,88.06,2,AMER,basic,8.53,1,0
CUST-01939,47,163.4,5,APAC,basic,7.04,12,0
CUST-01940,66,,3,AMER,pro,8.45,1,0
CUST-01941,13,164.18,6,AMER,pro,8.11,12,1
CUST-01942,37,118.03,0,EMEA,enterprise,8.39,1,0
CUST-01943,65,158.51,0,AMER,basic,5.3,1,0
CUST-01944,18,95.64,1,LATAM,basic,10.0,12,0
CUST-01945,69,97.26,3,LATAM,basic,6.76,12,0
CUST-01946,69,68.14,1,AMER,pro,10.0,24,0
CUST-01947,36,146.01,1,EMEA,basic,6.01,12,0
CUST-01948,52,162.2,0,APAC,enterprise,6.56,12,0
CUST-01949,34,215.36,1,LATAM,basic,6.58,12,0
CUST-01950,47,178.07,1,EMEA,pro,9.03,1,0
CUST-01951,62,131.24,3,EMEA,basic,6.3,24,0
CUST-01952,53,110.51,3,AMER,basic,7.75,12,0
CUST-01953,21,137.49,0,EMEA,enterprise,,1,1
CUST-01954,42,118.75,1,EMEA,pro,6.21,12,0
CUST-01955,58,185.86,0,EMEA,basic,,12,0
CUST-01956,42,162.48,6,AMER,pro,6.85,1,0
CUST-01957,21,82.35,2,APAC,basic,3.8,12,1
CUST-01958,54,89.06,1,EMEA,basic,7.9,24,0
CUST-01959,52,181.53,1,AMER,basic,5.37,24,0
CUST-01960,46,133.86,4,AMER,basic,10.0,24,0
CUST-01961,24,109.57,2,AMER,basic,6.71,24,0
CUST-01962,40,173.39,3,APAC,basic,10.0,1,0
CUST-01963,43,102.56,1,AMER,pro,8.18,12,0
CUST-01964,16,107.41,0,APAC,basic,7.83,12,1
CUST-01965,66,99.25,4,AMER,pro,6.2,12,0
CUST-01966,43,31.72,2,AMER,pro,6.83,12,0
CUST-01967,4,158.89,0,APAC,pro,7.82,1,1
CUST-01968,20,65.59,0,AMER,enterprise,3.66,1,0
CUST-01969,58,94.41,2,LATAM,pro,8.76,1,1
CUST-01970,50,86.53,2,EMEA,pro,5.01,1,0
CUST-01971,39,152.71,2,LATAM,pro,6.59,1,0
CUST-01972,36,116.91,0,AMER,pro,2.3,12,0
CUST-01973,27,120.69,2,AMER,enterprise,7.82,12,0
CUST-01974,67,44.42,0,AMER,pro,8.33,1,0
CUST-01975,25,116.07,2,APAC,basic,7.53,24,0
CUST-01976,60,53.57,1,EMEA,basic,7.59,1,0
CUST-01977,5,133.82,3,APAC,basic,6.39,1,1
CUST-01978,38,136.5,1,EMEA,enterprise,7.3,12,0
CUST-01979,19,119.22,1,LATAM,basic,9.13,12,0
CUST-01980,30,211.94,3,APAC,basic,6.3,12,0
CUST-01981,45,143.75,1,EMEA,enterprise,7.91,1,0
CUST-01982,5,146.81,1,AMER,pro,8.3,24,0
CUST-01983,7,126.4,2,AMER,pro,6.63,12,1
CUST-01984,42,111.33,3,AMER,basic,7.45,24,0
CUST-01985,48,163.47,2,AMER,basic,7.41,12,0
CUST-01986,5,169.57,3,APAC,basic,6.17,24,1
CUST-01987,69,61.45,3,APAC,basic,10.0,1,0
CUST-01988,32,167.45,0,APAC,enterprise,,1,0
CUST-01989,70,143.12,2,AMER,pro,10.0,24,0
CUST-01990,10,163.23,5,AMER,pro,8.89,1,0
CUST-01991,64,140.98,1,EMEA,pro,3.5,24,0
CUST-01992,46,64.01,1,APAC,basic,7.47,12,0
CUST-01993,58,67.22,1,APAC,basic,8.83,12,0
CUST-01994,58,202.11,1,LATAM,pro,8.45,1,0
CUST-01995,13,131.36,1,AMER,pro,5.46,12,1
CUST-01996,12,56.22,1,AMER,enterprise,7.48,24,0
CUST-01997,69,135.67,1,AMER,basic,4.95,12,0
CUST-01998,31,103.7,1,AMER,basic,5.22,1,1
CUST-01999,15,37.05,0,AMER,enterprise,6.62,12,0
